,STATION,ELEMENT,YEAR,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,Unnamed: 8
10340,0-203-0-11514,T,1990,07:00,MIN,-11.6,,,
10344,0-203-0-11514,T,1990,14:00,AVG,14.2,,,
10348,0-203-0-11514,T,1990,14:00,MAX,32.8,,,
10352,0-203-0-11514,T,1990,14:00,MIN,-6.6,,,
10356,0-203-0-11514,T,1990,21:00,AVG,11.2,,,
10360,0-203-0-11514,T,1990,21:00,MAX,27.6,,,
10364,0-203-0-11514,T,1990,21:00,MIN,-7.4,,,
10368,0-203-0-11514,T,1991,AVG,AVG,10.0,,,
10372,0-203-0-11514,T,1991,AVG,MAX,28.6,,,
10376,0-203-0-11514,T,1991,AVG,MIN,-10.5,,,
10380,0-203-0-11514,T,1991,07:00,AVG,7.6,,,
10384,0-203-0-11514,T,1991,07:00,MAX,23.2,,,
10388,0-203-0-11514,T,1991,07:00,MIN,-14.6,,,
10392,0-203-0-11514,T,1991,14:00,AVG,12.6,,,
10396,0-203-0-11514,T,1991,14:00,MAX,33.2,,,
10400,0-203-0-11514,T,1991,14:00,MIN,-9.3,,,
10404,0-203-0-11514,T,1991,21:00,AVG,9.9,,,
10408,0-203-0-11514,T,1991,21:00,MAX,29.1,,,
10412,0-203-0-11514,T,1991,21:00,MIN,-11.1,,,
10416,0-203-0-11514,T,1992,AVG,AVG,11.4,,,
10420,0-203-0-11514,T,1992,AVG,MAX,29.7,,,
10424,0-203-0-11514,T,1992,AVG,MIN,-7.4,,,
10428,0-203-0-11514,T,1992,07:00,AVG,8.9,,,
10432,0-203-0-11514,T,1992,07:00,MAX,23.7,,,
10436,0-203-0-11514,T,1992,07:00,MIN,-9.0,,,
10440,0-203-0-11514,T,1992,14:00,AVG,14.2,,,
10444,0-203-0-11514,T,1992,14:00,MAX,34.4,,,
10448,0-203-0-11514,T,1992,14:00,MIN,-5.2,*,,
10452,0-203-0-11514,T,1992,21:00,AVG,11.3,,,
10456,0-203-0-11514,T,1992,21:00,MAX,30.4,,,
10460,0-203-0-11514,T,1992,21:00,MIN,-7.7,,,
10464,0-203-0-11514,T,1993,AVG,AVG,10.4,,,
10468,0-203-0-11514,T,1993,AVG,MAX,25.4,,,
10472,0-203-0-11514,T,1993,AVG,MIN,-10.6,,,
10476,0-203-0-11514,T,1993,07:00,AVG,8.0,,,
10480,0-203-0-11514,T,1993,07:00,MAX,21.3,,,
10484,0-203-0-11514,T,1993,07:00,MIN,-13.6,,,
10488,0-203-0-11514,T,1993,14:00,AVG,13.1,,,
10492,0-203-0-11514,T,1993,14:00,MAX,30.6,,,
10496,0-203-0-11514,T,1993,14:00,MIN,-8.8,,,
10500,0-203-0-11514,T,1993,21:00,AVG,10.3,,,
10504,0-203-0-11514,T,1993,21:00,MAX,25.8,,,
10508,0-203-0-11514,T,1993,21:00,MIN,-10.3,,,
10512,0-203-0-11514,T,1994,AVG,AVG,11.9,,,
10516,0-203-0-11514,T,1994,AVG,MAX,30.0,*,,
10520,0-203-0-11514,T,1994,AVG,MIN,-8.3,,,
10524,0-203-0-11514,T,1994,07:00,AVG,9.5,,,
10528,0-203-0-11514,T,1994,07:00,MAX,25.7,,,
10532,0-203-0-11514,T,1994,07:00,MIN,-10.4,,,
10536,0-203-0-11514,T,1994,14:00,AVG,14.3,,,
10540,0-203-0-11514,T,1994,14:00,MAX,35.3,,,
10544,0-203-0-11514,T,1994,14:00,MIN,-8.0,,,
10548,0-203-0-11514,T,1994,21:00,AVG,11.8,,,
10552,0-203-0-11514,T,1994,21:00,MAX,31.5,,,
10556,0-203-0-11514,T,1994,21:00,MIN,-9.1,,,
10560,0-203-0-11514,T,1995,AVG,AVG,10.9,,,
10564,0-203-0-11514,T,1995,AVG,MAX,27.9,,,
10568,0-203-0-11514,T,1995,AVG,MIN,-9.1,,,
10572,0-203-0-11514,T,1995,07:00,AVG,8.7,,,
10576,0-203-0-11514,T,1995,07:00,MAX,23.2,*,,
10580,0-203-0-11514,T,1995,07:00,MIN,-11.0,,,
10584,0-203-0-11514,T,1995,14:00,AVG,13.1,,,
10588,0-203-0-11514,T,1995,14:00,MAX,34.2,,,
10592,0-203-0-11514,T,1995,14:00,MIN,-7.7,,,
10596,0-203-0-11514,T,1995,21:00,AVG,10.8,,,
10600,0-203-0-11514,T,1995,21:00,MAX,28.2,,,
10604,0-203-0-11514,T,1995,21:00,MIN,-8.9,,,
10608,0-203-0-11514,T,1996,AVG,AVG,9.2,,,
10612,0-203-0-11514,T,1996,AVG,MAX,26.1,,,
10616,0-203-0-11514,T,1996,AVG,MIN,-13.8,,,
10620,0-203-0-11514,T,1996,07:00,AVG,7.0,,,
10624,0-203-0-11514,T,1996,07:00,MAX,22.3,,,
10628,0-203-0-11514,T,1996,07:00,MIN,-18.5,,,
10632,0-203-0-11514,T,1996,14:00,AVG,11.4,,,
10636,0-203-0-11514,T,1996,14:00,MAX,30.5,,,
10640,0-203-0-11514,T,1996,14:00,MIN,-11.6,,,
10644,0-203-0-11514,T,1996,21:00,AVG,9.2,,,
10648,0-203-0-11514,T,1996,21:00,MAX,27.0,,,
10652,0-203-0-11514,T,1996,21:00,MIN,-13.5,,,
10656,0-203-0-11514,T,1997,AVG,AVG,10.7,,,
10660,0-203-0-11514,T,1997,AVG,MAX,27.3,,,
10664,0-203-0-11514,T,1997,AVG,MIN,-9.8,,,
10668,0-203-0-11514,T,1997,07:00,AVG,8.2,,,
10672,0-203-0-11514,T,1997,07:00,MAX,24.8,,,
10676,0-203-0-11514,T,1997,07:00,MIN,-12.0,,,
10680,0-203-0-11514,T,1997,14:00,AVG,13.2,,,
10684,0-203-0-11514,T,1997,14:00,MAX,31.8,,,
10688,0-203-0-11514,T,1997,14:00,MIN,-10.1,,,
10692,0-203-0-11514,T,1997,21:00,AVG,10.6,,,
10696,0-203-0-11514,T,1997,21:00,MAX,27.8,,,
10700,0-203-0-11514,T,1997,21:00,MIN,-8.5,,,
10704,0-203-0-11514,T,1998,AVG,AVG,11.4,,,
10708,0-203-0-11514,T,1998,AVG,MAX,28.3,,,
10712,0-203-0-11514,T,1998,AVG,MIN,-8.5,,,
10716,0-203-0-11514,T,1998,07:00,AVG,9.1,,,
10720,0-203-0-11514,T,1998,07:00,MAX,23.3,,,
10724,0-203-0-11514,T,1998,07:00,MIN,-12.3,,,
10728,0-203-0-11514,T,1998,14:00,AVG,13.8,,,
10732,0-203-0-11514,T,1998,14:00,MAX,35.2,,,
10736,0-203-0-11514,T,1998,14:00,MIN,-6.5,,,
10740,0-203-0-11514,T,1998,21:00,AVG,11.3,,,
10744,0-203-0-11514,T,1998,21:00,MAX,28.7,,,
10748,0-203-0-11514,T,1998,21:00,MIN,-8.1,,,
10752,0-203-0-11514,T,1999,AVG,AVG,11.6,,,
10756,0-203-0-11514,T,1999,AVG,MAX,27.3,,,
10760,0-203-0-11514,T,1999,AVG,MIN,-9.4,,,
10764,0-203-0-11514,T,1999,07:00,AVG,9.1,,,
10768,0-203-0-11514,T,1999,07:00,MAX,24.3,,,
10772,0-203-0-11514,T,1999,07:00,MIN,-11.9,,,
10776,0-203-0-11514,T,1999,14:00,AVG,14.0,,,
10780,0-203-0-11514,T,1999,14:00,MAX,33.9,,,
10784,0-203-0-11514,T,1999,14:00,MIN,-9.4,,,
10788,0-203-0-11514,T,1999,21:00,AVG,11.6,,,
10792,0-203-0-11514,T,1999,21:00,MAX,27.7,,,
10796,0-203-0-11514,T,1999,21:00,MIN,-8.2,,,
10800,0-203-0-11514,T,2000,AVG,AVG,12.2,,,
10804,0-203-0-11514,T,2000,AVG,MAX,28.9,,,
10808,0-203-0-11514,T,2000,AVG,MIN,-5.9,*,,
10812,0-203-0-11514,T,2000,07:00,AVG,9.9,,,
10816,0-203-0-11514,T,2000,07:00,MAX,24.5,,,
10820,0-203-0-11514,T,2000,07:00,MIN,-9.8,,,
10824,0-203-0-11514,T,2000,14:00,AVG,14.7,,,
10828,0-203-0-11514,T,2000,14:00,MAX,34.0,*,,
10832,0-203-0-11514,T,2000,14:00,MIN,-4.3,,,
10836,0-203-0-11514,T,2000,21:00,AVG,12.1,,,
10840,0-203-0-11514,T,2000,21:00,MAX,28.9,,,
10844,0-203-0-11514,T,2000,21:00,MIN,-6.7,,,
10848,0-203-0-11514,T,2001,AVG,AVG,10.8,,,
10852,0-203-0-11514,T,2001,AVG,MAX,26.7,,,
10856,0-203-0-11514,T,2001,AVG,MIN,-8.2,,,
10860,0-203-0-11514,T,2001,07:00,AVG,8.7,,,
10864,0-203-0-11514,T,2001,07:00,MAX,21.3,*,,
10868,0-203-0-11514,T,2001,07:00,MIN,-8.2,,,
10872,0-203-0-11514,T,2001,14:00,AVG,13.1,,,
10876,0-203-0-11514,T,2001,14:00,MAX,31.3,,,
10880,0-203-0-11514,T,2001,14:00,MIN,-8.5,,,
10884,0-203-0-11514,T,2001,21:00,AVG,10.8,,,
10888,0-203-0-11514,T,2001,21:00,MAX,27.6,,,
10892,0-203-0-11514,T,2001,21:00,MIN,-9.7,,,
10896,0-203-0-11514,T,2002,AVG,AVG,11.6,,,
10900,0-203-0-11514,T,2002,AVG,MAX,27.2,,,
10904,0-203-0-11514,T,2002,AVG,MIN,-8.8,,,
10908,0-203-0-11514,T,2002,07:00,AVG,9.2,,,
10912,0-203-0-11514,T,2002,07:00,MAX,24.1,,,
10916,0-203-0-11514,T,2002,07:00,MIN,-12.1,,,
10920,0-203-0-11514,T,2002,14:00,AVG,14.0,,,
10924,0-203-0-11514,T,2002,14:00,MAX,33.0,,,
10928,0-203-0-11514,T,2002,14:00,MIN,-6.5,,,
10932,0-203-0-11514,T,2002,21:00,AVG,11.5,,,
10936,0-203-0-11514,T,2002,21:00,MAX,28.2,,,
10940,0-203-0-11514,T,2002,21:00,MIN,-8.3,,,
10944,0-203-0-11514,T,2003,AVG,AVG,11.4,,,
10948,0-203-0-11514,T,2003,AVG,MAX,28.4,,,
10952,0-203-0-11514,T,2003,AVG,MIN,-7.9,*,,
10956,0-203-0-11514,T,2003,07:00,AVG,8.5,,,
10960,0-203-0-11514,T,2003,07:00,MAX,23.4,,,
10964,0-203-0-11514,T,2003,07:00,MIN,-9.9,,,
10968,0-203-0-11514,T,2003,14:00,AVG,14.1,,,
10972,0-203-0-11514,T,2003,14:00,MAX,34.1,,,
10976,0-203-0-11514,T,2003,14:00,MIN,-7.0,,,
10980,0-203-0-11514,T,2003,21:00,AVG,11.4,,,
10984,0-203-0-11514,T,2003,21:00,MAX,29.6,,,
10988,0-203-0-11514,T,2003,21:00,MIN,-9.0,,,
10992,0-203-0-11514,T,2004,AVG,AVG,11.0,,,
10996,0-203-0-11514,T,2004,AVG,MAX,27.2,,,
11000,0-203-0-11514,T,2004,AVG,MIN,-12.1,,,
11004,0-203-0-11514,T,2004,07:00,AVG,8.6,,,
11008,0-203-0-11514,T,2004,07:00,MAX,21.7,,,
11012,0-203-0-11514,T,2004,07:00,MIN,-14.0,,,
11016,0-203-0-11514,T,2004,14:00,AVG,13.5,,,
11020,0-203-0-11514,T,2004,14:00,MAX,31.4,,,
11024,0-203-0-11514,T,2004,14:00,MIN,-9.7,,,
11028,0-203-0-11514,T,2004,21:00,AVG,11.0,,,
11032,0-203-0-11514,T,2004,21:00,MAX,28.1,,,
11036,0-203-0-11514,T,2004,21:00,MIN,-12.3,,,
11040,0-203-0-11514,T,2005,AVG,AVG,11.1,,,
11044,0-203-0-11514,T,2005,AVG,MAX,30.3,,,
11048,0-203-0-11514,T,2005,AVG,MIN,-5.1,,,
11052,0-203-0-11514,T,2005,07:00,AVG,8.5,,,
11056,0-203-0-11514,T,2005,07:00,MAX,24.1,,,
11060,0-203-0-11514,T,2005,07:00,MIN,-10.2,,,
11064,0-203-0-11514,T,2005,14:00,AVG,13.5,,,
11068,0-203-0-11514,T,2005,14:00,MAX,35.2,,,
11072,0-203-0-11514,T,2005,14:00,MIN,-5.1,,,
11076,0-203-0-11514,T,2005,21:00,AVG,11.1,,,
11080,0-203-0-11514,T,2005,21:00,MAX,31.0,,,
11084,0-203-0-11514,T,2005,21:00,MIN,-5.7,,,
11088,0-203-0-11514,T,2006,AVG,AVG,11.5,,,
11092,0-203-0-11514,T,2006,AVG,MAX,28.8,,,
11096,0-203-0-11514,T,2006,AVG,MIN,-10.7,,,
11100,0-203-0-11514,T,2006,07:00,AVG,9.0,,,
11104,0-203-0-11514,T,2006,07:00,MAX,24.1,,,
11108,0-203-0-11514,T,2006,07:00,MIN,-13.4,,,
11112,0-203-0-11514,T,2006,14:00,AVG,14.0,,,
11116,0-203-0-11514,T,2006,14:00,MAX,34.4,,,
11120,0-203-0-11514,T,2006,14:00,MIN,-9.6,,,
11124,0-203-0-11514,T,2006,21:00,AVG,11.4,,,
11128,0-203-0-11514,T,2006,21:00,MAX,29.4,,,
11132,0-203-0-11514,T,2006,21:00,MIN,-11.4,,,
11136,0-203-0-11514,T,2007,AVG,AVG,12.3,,,
11140,0-203-0-11514,T,2007,AVG,MAX,29.7,,,
11144,0-203-0-11514,T,2007,AVG,MIN,-3.6,*,,
11148,0-203-0-11514,T,2007,07:00,AVG,9.8,,,
11152,0-203-0-11514,T,2007,07:00,MAX,24.1,,,
11156,0-203-0-11514,T,2007,07:00,MIN,-4.2,,,
11160,0-203-0-11514,T,2007,14:00,AVG,14.8,,,
11164,0-203-0-11514,T,2007,14:00,MAX,35.0,,,
11168,0-203-0-11514,T,2007,14:00,MIN,-3.9,,,
11172,0-203-0-11514,T,2007,21:00,AVG,12.3,,,
11176,0-203-0-11514,T,2007,21:00,MAX,30.4,,,
11180,0-203-0-11514,T,2007,21:00,MIN,-3.6,,,
11184,0-203-0-11514,T,2008,AVG,AVG,11.9,,,
11188,0-203-0-11514,T,2008,AVG,MAX,26.2,,,
11192,0-203-0-11514,T,2008,AVG,MIN,-4.1,,,
11196,0-203-0-11514,T,2008,07:00,AVG,9.4,,,
11200,0-203-0-11514,T,2008,07:00,MAX,22.6,,,
11204,0-203-0-11514,T,2008,07:00,MIN,-6.8,,,
11208,0-203-0-11514,T,2008,14:00,AVG,14.4,,,
11212,0-203-0-11514,T,2008,14:00,MAX,31.4,,,
11216,0-203-0-11514,T,2008,14:00,MIN,-3.5,,,
11220,0-203-0-11514,T,2008,21:00,AVG,11.8,,,
11224,0-203-0-11514,T,2008,21:00,MAX,27.7,,,
11228,0-203-0-11514,T,2008,21:00,MIN,-3.3,,,
11232,0-203-0-11514,T,2009,AVG,AVG,11.5,,,
11236,0-203-0-11514,T,2009,AVG,MAX,25.0,,,
11240,0-203-0-11514,T,2009,AVG,MIN,-10.1,,,
11244,0-203-0-11514,T,2009,07:00,AVG,9.1,,,
11248,0-203-0-11514,T,2009,07:00,MAX,22.0,,,
11252,0-203-0-11514,T,2009,07:00,MIN,-12.0,,,
11256,0-203-0-11514,T,2009,14:00,AVG,13.9,,,
11260,0-203-0-11514,T,2009,14:00,MAX,33.2,,,
11264,0-203-0-11514,T,2009,14:00,MIN,-9.5,,,
11268,0-203-0-11514,T,2009,21:00,AVG,11.4,,,
11272,0-203-0-11514,T,2009,21:00,MAX,25.3,,,
11276,0-203-0-11514,T,2009,21:00,MIN,-11.0,,,
11280,0-203-0-11514,T,2010,AVG,AVG,10.2,,,
11284,0-203-0-11514,T,2010,AVG,MAX,30.0,,,
11288,0-203-0-11514,T,2010,AVG,MIN,-9.1,,,
11292,0-203-0-11514,T,2010,07:00,AVG,7.9,,,
11296,0-203-0-11514,T,2010,07:00,MAX,24.5,*,,
11300,0-203-0-11514,T,2010,07:00,MIN,-13.6,,,
11304,0-203-0-11514,T,2010,14:00,AVG,12.5,,,
11308,0-203-0-11514,T,2010,14:00,MAX,33.8,,,
11312,0-203-0-11514,T,2010,14:00,MIN,-7.7,,,
11316,0-203-0-11514,T,2010,21:00,AVG,10.2,,,
11320,0-203-0-11514,T,2010,21:00,MAX,31.3,,,
11324,0-203-0-11514,T,2010,21:00,MIN,-9.7,,,
11328,0-203-0-11514,T,2011,AVG,AVG,11.8,,,
11332,0-203-0-11514,T,2011,AVG,MAX,27.3,,,
11336,0-203-0-11514,T,2011,AVG,MIN,-7.3,,,
11340,0-203-0-11514,T,2011,07:00,AVG,9.1,,,
11344,0-203-0-11514,T,2011,07:00,MAX,23.6,,,
11348,0-203-0-11514,T,2011,07:00,MIN,-10.5,,,
11352,0-203-0-11514,T,2011,14:00,AVG,14.5,,,
11356,0-203-0-11514,T,2011,14:00,MAX,31.9,,,
11360,0-203-0-11514,T,2011,14:00,MIN,-5.2,,,
11364,0-203-0-11514,T,2011,21:00,AVG,11.7,,,
11368,0-203-0-11514,T,2011,21:00,MAX,27.3,*,,
11372,0-203-0-11514,T,2011,21:00,MIN,-7.4,,,
11376,0-203-0-11514,T,2012,AVG,AVG,11.7,,,
11380,0-203-0-11514,T,2012,AVG,MAX,29.6,,,
11384,0-203-0-11514,T,2012,AVG,MIN,-11.4,,,
11388,0-203-0-11514,T,2012,07:00,AVG,9.1,,,
11392,0-203-0-11514,T,2012,07:00,MAX,23.6,,,
11396,0-203-0-11514,T,2012,07:00,MIN,-16.5,,,
11400,0-203-0-11514,T,2012,14:00,AVG,14.3,,,
11404,0-203-0-11514,T,2012,14:00,MAX,34.2,,,
11408,0-203-0-11514,T,2012,14:00,MIN,-9.2,,,
11412,0-203-0-11514,T,2012,21:00,AVG,11.7,,,
11416,0-203-0-11514,T,2012,21:00,MAX,31.5,,,
11420,0-203-0-11514,T,2012,21:00,MIN,-11.4,,,
11424,0-203-0-11514,T,2013,AVG,AVG,11.0,,,
11428,0-203-0-11514,T,2013,AVG,MAX,30.7,,,
11432,0-203-0-11514,T,2013,AVG,MIN,-8.1,,,
11436,0-203-0-11514,T,2013,07:00,AVG,8.7,,,
11440,0-203-0-11514,T,2013,07:00,MAX,25.3,,,
11444,0-203-0-11514,T,2013,07:00,MIN,-12.1,,,
11448,0-203-0-11514,T,2013,14:00,AVG,13.3,,,
11452,0-203-0-11514,T,2013,14:00,MAX,35.1,,,
11456,0-203-0-11514,T,2013,14:00,MIN,-6.2,,,
11460,0-203-0-11514,T,2013,21:00,AVG,11.0,,,
11464,0-203-0-11514,T,2013,21:00,MAX,31.5,,,
11468,0-203-0-11514,T,2013,21:00,MIN,-7.1,,,
11472,0-203-0-11514,T,2014,AVG,AVG,12.6,,,
11476,0-203-0-11514,T,2014,AVG,MAX,28.6,,,
11480,0-203-0-11514,T,2014,AVG,MIN,-6.2,,,
11484,0-203-0-11514,T,2014,07:00,AVG,10.1,,,
11488,0-203-0-11514,T,2014,07:00,MAX,24.5,,,
11492,0-203-0-11514,T,2014,07:00,MIN,-9.3,,,
11496,0-203-0-11514,T,2014,14:00,AVG,15.2,,,
11500,0-203-0-11514,T,2014,14:00,MAX,32.9,,,
11504,0-203-0-11514,T,2014,14:00,MIN,-6.2,,,
11508,0-203-0-11514,T,2014,21:00,AVG,12.5,,,
11512,0-203-0-11514,T,2014,21:00,MAX,29.5,,,
11516,0-203-0-11514,T,2014,21:00,MIN,-7.5,,,
11520,0-203-0-11514,T,2015,AVG,AVG,12.7,,,
11524,0-203-0-11514,T,2015,AVG,MAX,30.9,,,
11528,0-203-0-11514,T,2015,AVG,MIN,-1.4,,,
11532,0-203-0-11514,T,2015,07:00,AVG,10.0,,,
11536,0-203-0-11514,T,2015,07:00,MAX,25.1,,,
11540,0-203-0-11514,T,2015,07:00,MIN,-4.5,,,
11544,0-203-0-11514,T,2015,14:00,AVG,15.3,,,
11548,0-203-0-11514,T,2015,14:00,MAX,35.7,,,
11552,0-203-0-11514,T,2015,14:00,MIN,0.9,,,
11556,0-203-0-11514,T,2015,21:00,AVG,12.7,,,
11560,0-203-0-11514,T,2015,21:00,MAX,31.8,,,
11564,0-203-0-11514,T,2015,21:00,MIN,-2.4,,,
11568,0-203-0-11514,T,2016,AVG,AVG,11.9,,,
11572,0-203-0-11514,T,2016,AVG,MAX,28.2,,,
11576,0-203-0-11514,T,2016,AVG,MIN,-6.2,,,
11580,0-203-0-11514,T,2016,07:00,AVG,9.5,,,
11584,0-203-0-11514,T,2016,07:00,MAX,25.1,,,
11588,0-203-0-11514,T,2016,07:00,MIN,-8.5,,,
11592,0-203-0-11514,T,2016,14:00,AVG,14.4,,,
11596,0-203-0-11514,T,2016,14:00,MAX,32.8,,,
11600,0-203-0-11514,T,2016,14:00,MIN,-3.5,,,
11604,0-203-0-11514,T,2016,21:00,AVG,11.9,,,
11608,0-203-0-11514,T,2016,21:00,MAX,29.3,,,
11612,0-203-0-11514,T,2016,21:00,MIN,-6.7,,,
11616,0-203-0-11514,T,2017,AVG,AVG,11.8,,,
11620,0-203-0-11514,T,2017,AVG,MAX,28.6,,,
11624,0-203-0-11514,T,2017,AVG,MIN,-7.3,,,
11628,0-203-0-11514,T,2017,07:00,AVG,9.4,,,
11632,0-203-0-11514,T,2017,07:00,MAX,24.1,,,
11636,0-203-0-11514,T,2017,07:00,MIN,-11.6,,,
11640,0-203-0-11514,T,2017,14:00,AVG,14.3,,,
11644,0-203-0-11514,T,2017,14:00,MAX,33.4,,,
11648,0-203-0-11514,T,2017,14:00,MIN,-5.3,,,
11652,0-203-0-11514,T,2017,21:00,AVG,11.8,,,
11656,0-203-0-11514,T,2017,21:00,MAX,29.4,,,
11660,0-203-0-11514,T,2017,21:00,MIN,-8.5,,,
11664,0-203-0-11514,T,2018,AVG,AVG,12.8,,,
11668,0-203-0-11514,T,2018,AVG,MAX,30.0,,,
11672,0-203-0-11514,T,2018,AVG,MIN,-8.4,,,
11676,0-203-0-11514,T,2018,07:00,AVG,10.1,,,
11680,0-203-0-11514,T,2018,07:00,MAX,25.7,,,
11684,0-203-0-11514,T,2018,07:00,MIN,-11.8,,,
11688,0-203-0-11514,T,2018,14:00,AVG,15.6,,,
11692,0-203-0-11514,T,2018,14:00,MAX,33.9,,,
11696,0-203-0-11514,T,2018,14:00,MIN,-6.5,,,
11700,0-203-0-11514,T,2018,21:00,AVG,12.8,,,
11704,0-203-0-11514,T,2018,21:00,MAX,30.6,,,
11708,0-203-0-11514,T,2018,21:00,MIN,-8.0,,,
11712,0-203-0-11514,T,2019,AVG,AVG,12.7,,,
11716,0-203-0-11514,T,2019,AVG,MAX,31.0,,,
11720,0-203-0-11514,T,2019,AVG,MIN,-4.1,,,
11724,0-203-0-11514,T,2019,07:00,AVG,10.0,,,
11728,0-203-0-11514,T,2019,07:00,MAX,25.2,,,
11732,0-203-0-11514,T,2019,07:00,MIN,-6.1,,,
11736,0-203-0-11514,T,2019,14:00,AVG,15.4,,,
11740,0-203-0-11514,T,2019,14:00,MAX,35.4,,,
11744,0-203-0-11514,T,2019,14:00,MIN,-2.8,,,
11748,0-203-0-11514,T,2019,21:00,AVG,12.7,,,
11752,0-203-0-11514,T,2019,21:00,MAX,31.8,,,
11756,0-203-0-11514,T,2019,21:00,MIN,-4.2,,,
11760,0-203-0-11514,T,2020,AVG,AVG,12.4,,,
11764,0-203-0-11514,T,2020,AVG,MAX,26.9,,,
11768,0-203-0-11514,T,2020,AVG,MIN,-2.9,,,
11772,0-203-0-11514,T,2020,07:00,AVG,9.8,,,
11776,0-203-0-11514,T,2020,07:00,MAX,24.2,,,
11780,0-203-0-11514,T,2020,07:00,MIN,-2.9,,,
11784,0-203-0-11514,T,2020,14:00,AVG,15.1,,,
11788,0-203-0-11514,T,2020,14:00,MAX,32.9,,,
11792,0-203-0-11514,T,2020,14:00,MIN,-2.1,,,
11796,0-203-0-11514,T,2020,21:00,AVG,12.3,,,
11800,0-203-0-11514,T,2020,21:00,MAX,27.9,,,
11804,0-203-0-11514,T,2020,21:00,MIN,-3.3,,,
11808,0-203-0-11514,T,2021,AVG,AVG,11.3,,,
11812,0-203-0-11514,T,2021,AVG,MAX,29.3,,,
11816,0-203-0-11514,T,2021,AVG,MIN,-7.8,,,
11820,0-203-0-11514,T,2021,07:00,AVG,8.8,,,
11824,0-203-0-11514,T,2021,07:00,MAX,25.8,,,
11828,0-203-0-11514,T,2021,07:00,MIN,-10.6,,,
11832,0-203-0-11514,T,2021,14:00,AVG,13.9,,,
11836,0-203-0-11514,T,2021,14:00,MAX,33.4,,,
11840,0-203-0-11514,T,2021,14:00,MIN,-7.5,,,
11844,0-203-0-11514,T,2021,21:00,AVG,11.2,,,
11848,0-203-0-11514,T,2021,21:00,MAX,29.6,,,
11852,0-203-0-11514,T,2021,21:00,MIN,-7.9,,,
11856,0-203-0-11514,T,2022,AVG,AVG,12.6,,,
11860,0-203-0-11514,T,2022,AVG,MAX,29.8,,,
11864,0-203-0-11514,T,2022,AVG,MIN,-5.2,,,
11868,0-203-0-11514,T,2022,07:00,AVG,9.9,,,
11872,0-203-0-11514,T,2022,07:00,MAX,23.6,*,,
11876,0-203-0-11514,T,2022,07:00,MIN,-6.4,,,
11880,0-203-0-11514,T,2022,14:00,AVG,15.2,,,
11884,0-203-0-11514,T,2022,14:00,MAX,34.7,,,
11888,0-203-0-11514,T,2022,14:00,MIN,-4.5,,,
11892,0-203-0-11514,T,2022,21:00,AVG,12.7,,,
11896,0-203-0-11514,T,2022,21:00,MAX,30.5,,,
11900,0-203-0-11514,T,2022,21:00,MIN,-5.7,,,
11904,0-203-0-11514,T,2023,AVG,AVG,13.0,,,
11908,0-203-0-11514,T,2023,AVG,MAX,29.8,,,
11912,0-203-0-11514,T,2023,AVG,MIN,-3.0,,,
11916,0-203-0-11514,T,2023,07:00,AVG,10.4,,,
11920,0-203-0-11514,T,2023,07:00,MAX,25.0,,,
11924,0-203-0-11514,T,2023,07:00,MIN,-6.1,,,
11928,0-203-0-11514,T,2023,14:00,AVG,15.7,,,
11932,0-203-0-11514,T,2023,14:00,MAX,35.3,,,
11936,0-203-0-11514,T,2023,14:00,MIN,-2.4,,,
11940,0-203-0-11514,T,2023,21:00,AVG,12.9,,,
11944,0-203-0-11514,T,2023,21:00,MAX,31.5,,,
11948,0-203-0-11514,T,2023,21:00,MIN,-2.1,,,
11952,0-203-0-11514,T,2024,AVG,AVG,13.4,,,
11956,0-203-0-11514,T,2024,AVG,MAX,28.6,,,
11960,0-203-0-11514,T,2024,AVG,MIN,-5.6,,,
11964,0-203-0-11514,T,2024,07:00,AVG,10.8,,,
11968,0-203-0-11514,T,2024,07:00,MAX,26.9,,,
11972,0-203-0-11514,T,2024,07:00,MIN,-8.0,,,
11976,0-203-0-11514,T,2024,14:00,AVG,16.1,,,
11980,0-203-0-11514,T,2024,14:00,MAX,32.7,,,
11984,0-203-0-11514,T,2024,14:00,MIN,-4.2,,,
11988,0-203-0-11514,T,2024,21:00,AVG,13.3,,,
11992,0-203-0-11514,T,2024,21:00,MAX,30.0,,,
11996,0-203-0-11514,T,2024,21:00,MIN,-6.5,,,
